pl_name,pl_orbper,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad,sy_vmag,ra,dec,confirmation_status
,189.961729,1.93,260.0,1.08,5335.0,4.613,0.742,15.713,292.38818,46.615101,CANDIDATE
,202.18722766,,,,,,,13.762,293.45459,48.227852,CANDIDATE
,280.92070688,,,,,,,15.261,297.9147,48.224411,CANDIDATE
,169.415073,2.32,413.0,6.87,6362.0,4.238,1.378,12.427,298.47745,48.222031,CANDIDATE
,57.7749373,1.85,524.0,17.82,6277.0,4.417,1.097,14.753,297.19424,48.322891,CANDIDATE
Kepler-1631 b,4.09513876,1.75,1122.0,374.3,5858.0,4.495,0.963,15.524,294.63257,43.807671,CONFIRMED
,502.8356901,,,,,,,15.195,295.65958,43.85825,CANDIDATE
,81.704814,1.65,442.0,9.04,6099.0,4.421,0.95,14.794,295.70108,43.825218,CANDIDATE
,578.21805,2.44,223.0,0.59,6089.0,4.495,0.95,15.584,296.76855,43.862,CANDIDATE
,317.009388,4.03,345.0,3.34,5066.0,3.787,2.27,13.555,294.09128,45.21767,CANDIDATE
,482.51701,2.3,242.0,0.8,6168.0,4.488,0.96,15.054,297.48312,45.291142,CANDIDATE
,7.77710639,0.73,773.0,84.44,5073.0,4.481,0.851,13.725,287.82678,45.331322,CANDIDATE
,233.64574,5.2,296.0,1.8,5780.0,4.438,1.0,17.106,294.87628,46.607254,CANDIDATE
,27.285315,2.19,678.0,49.97,6304.0,4.407,1.094,14.71,295.05518,46.66975,CANDIDATE
,445.351255,3.66,370.0,4.43,7202.0,4.112,1.755,13.735,286.35242,42.58577,CANDIDATE
,97.5137491,5.27,630.0,37.25,5437.0,3.57,3.18,12.603,281.95456,43.98061,CANDIDATE
,549.42772,2.64,223.0,0.58,5957.0,4.498,0.971,14.654,290.84729,43.962742,CANDIDATE
,284.666844,8.98,486.0,13.14,5248.0,3.368,4.413,13.761,292.50958,43.957169,CANDIDATE
Kepler-1632 b,224.150923,2.41,369.0,4.4,6072.0,4.133,1.286,13.093,294.49487,43.91362,CONFIRMED
,148.179343,2.52,367.0,4.29,5635.0,4.278,1.183,15.563,294.60629,43.937141,CANDIDATE
,376.934014,2.13,274.0,1.33,6074.0,4.369,1.034,13.797,287.99823,45.396439,CANDIDATE
,17.168095,4.81,603.0,31.34,5053.0,3.824,1.907,14.498,290.39032,45.389992,CANDIDATE
,403.163148,2.49,240.0,0.79,5812.0,4.504,0.963,14.624,293.29337,45.342541,CANDIDATE
,341.557931,6.81,393.0,5.65,5138.0,3.551,3.098,12.472,293.37994,45.31385,CANDIDATE
,476.91977,2.49,321.0,2.49,6282.0,4.063,1.725,12.952,298.28308,45.373589,CANDIDATE
,9.011888,7.04,1105.0,351.97,5627.0,4.002,1.735,14.321,299.19171,45.34354,CANDIDATE
,351.25069,2.23,186.0,0.28,4828.0,4.63,0.63,15.806,298.9433,46.679771,CANDIDATE
,65.3558881,2.61,337.0,3.05,4703.0,4.55,0.764,15.676,287.36737,46.76865,CANDIDATE
,39.399926,1.52,499.0,14.66,5913.0,4.581,0.795,15.453,298.5697,46.753971,CANDIDATE
,270.1430241,,,,,,,15.059,286.19986,42.61301,CANDIDATE
,126.586058,1.54,460.0,10.54,6611.0,4.269,1.249,12.968,294.15234,42.61898,CANDIDATE
,2.7200197,1.53,713.0,61.08,3939.0,4.735,0.527,16.56,295.41357,42.663071,CANDIDATE
,18.347081,5.65,855.0,126.14,5465.0,3.968,1.702,14.261,299.98801,43.917721,CANDIDATE
,57.140035,5.78,588.0,28.34,5936.0,4.103,1.46,16.558,300.87204,43.973541,CANDIDATE
,31.707574649,2.96,547.0,21.1,5861.0,4.546,0.865,15.197,289.2291,44.09166,CANDIDATE
,9.3589254,17.37,1528.0,1288.85,5188.0,3.327,4.521,17.054,300.88522,44.081329,CANDIDATE
,4.15472242,23.47,2292.0,6522.18,6996.0,3.627,3.359,12.572,300.94186,44.023651,CANDIDATE
,87.565484,2.12,437.0,8.6,6064.0,4.429,1.069,15.212,284.32489,45.482319,CANDIDATE
,535.1515,2.7,258.0,1.04,5468.0,4.085,1.423,12.706,287.76385,45.482159,CANDIDATE
,495.40462,152.21,248.0,0.9,6225.0,4.45,1.031,13.825,287.81815,45.404732,CANDIDATE
,353.65927,2.58,223.0,0.58,5438.0,4.574,0.82,15.871,291.46518,45.47007,CANDIDATE
,346.4174,2.41,251.0,0.94,5754.0,4.49,0.946,15.612,294.82776,45.469952,CANDIDATE
,161.651504,2.22,377.0,4.77,5725.0,4.212,1.289,13.756,283.67346,46.82272,CANDIDATE
,376.24253,1.32,254.0,0.99,5916.0,4.463,0.96,13.772,286.63068,46.843369,CANDIDATE
,21.7997515,1.01,674.0,48.75,6122.0,4.487,0.964,14.82,287.57361,46.822159,CANDIDATE
,54.595746,2.0,649.0,41.81,6014.0,3.989,1.699,13.67,295.8591,42.642189,CANDIDATE
,585.64118,2.2,207.0,0.43,5779.0,4.526,0.901,14.644,287.01953,42.751282,CANDIDATE
,502.98283916,,,,,,,14.03,289.03937,42.701439,CANDIDATE
,48.8130123,2.95,553.0,22.17,6202.0,4.395,1.11,15.861,287.91861,44.1213,CANDIDATE
,441.61919,1.71,152.0,0.12,4351.0,4.659,0.592,14.497,299.56708,45.47356,CANDIDATE
,318.49078,3.01,301.0,1.94,6026.0,4.302,1.176,14.582,300.08292,45.411072,CANDIDATE
,362.0619,2.12,203.0,0.41,5271.0,4.636,0.698,15.766,292.75555,46.81184,CANDIDATE
,11.374442708,22.86,687.0,52.84,5297.0,4.546,0.808,14.585,296.32794,46.83963,CANDIDATE
,411.447056,2.86,342.0,3.22,6519.0,4.108,1.672,13.81,298.27487,46.837372,CANDIDATE
,29.9371143,1.19,501.0,14.87,5115.0,4.47,0.866,14.489,282.50021,46.918571,CANDIDATE
,651.358046,14.58,411.0,6.75,5122.0,3.172,6.261,12.888,291.26584,42.739491,CANDIDATE
,33.3037881,1.14,422.0,7.53,4899.0,4.624,0.713,14.733,293.00269,42.708851,CANDIDATE
,212.60398,1.64,337.0,3.06,5834.0,4.284,1.207,14.01,293.44861,42.744911,CANDIDATE
,50.550788,5.0,790.0,92.03,5031.0,3.433,3.859,11.509,293.64182,42.736019,CANDIDATE
,285.374561,5.94,423.0,7.54,5142.0,3.47,2.756,13.863,295.51764,42.758942,CANDIDATE
,93.359737,1.05,592.0,29.01,6809.0,4.078,1.673,10.926,282.24631,44.28228,CANDIDATE
,122.58481,1.19,279.0,1.43,5003.0,4.602,0.669,15.443,290.01547,44.205582,CANDIDATE
,84.934357,1.6,531.0,18.83,6290.0,4.156,1.395,13.67,290.15518,44.254017,CANDIDATE
,421.98194,2.02,334.0,2.96,6760.0,4.193,1.515,12.338,294.61761,44.216881,CANDIDATE
Kepler-1635 b,469.61309,3.24,200.0,0.37,5474.0,4.598,0.763,15.696,285.349,45.556179,CONFIRMED
,116.454312,3.33,306.0,2.06,5197.0,4.548,0.736,16.017,288.42819,45.566269,CANDIDATE
,397.499229,6.57,293.0,1.73,6423.0,4.37,1.231,15.312,288.43582,45.519852,CANDIDATE
,24.9093027,1.32,452.0,9.9,4810.0,4.633,0.685,15.712,292.81415,45.546501,CANDIDATE
,192.138741,1.93,407.0,6.48,6065.0,4.098,1.569,12.534,293.01486,45.577831,CANDIDATE
,281.95332,2.31,204.0,0.41,4864.0,4.628,0.692,15.399,282.93451,46.994869,CANDIDATE
,388.67155,1.49,210.0,0.46,5354.0,4.587,0.788,14.829,290.23773,46.980042,CANDIDATE
,520.655224,7.58,401.0,6.12,5227.0,3.321,4.313,12.518,291.9227,42.892921,CANDIDATE
,369.93355,3.24,270.0,1.25,6158.0,4.453,1.024,15.524,293.96146,42.806419,CANDIDATE
,641.60204,1.61,230.0,0.66,6277.0,4.449,1.031,14.152,285.79572,44.35051,CANDIDATE
,28.406342,1.41,613.0,33.44,6085.0,4.474,0.936,15.423,296.18494,44.342991,CANDIDATE
,264.466625,2.61,346.0,3.41,6551.0,4.337,1.236,11.154,296.33813,45.545109,CANDIDATE
,151.77884,4.35,616.0,34.01,6328.0,3.634,3.134,11.141,298.11365,45.563419,CANDIDATE
,113.993156,2.23,729.0,66.64,7892.0,3.921,2.496,11.176,299.74387,45.586361,CANDIDATE
,102.493119,2.7,317.0,2.37,5166.0,4.583,0.791,15.142,297.66437,46.94482,CANDIDATE
,284.94212784,,,,,,,13.248,287.09412,47.075359,CANDIDATE
,6.13292733,1.56,1379.0,854.43,5877.0,3.941,2.034,13.421,294.9733,47.015369,CANDIDATE
,12.63063129,1.37,689.0,53.17,5579.0,4.58,0.798,15.633,297.39322,47.011459,CANDIDATE
,286.02266,2.03,180.0,0.25,4368.0,4.624,0.637,15.45,299.58463,47.000771,CANDIDATE
,7.95445779,9.5,1064.0,303.36,6217.0,4.306,1.196,14.406,295.90891,42.988209,CANDIDATE
,331.70918,6815.75,221.0,0.56,5282.0,4.565,0.805,15.54,297.39856,42.991539,CANDIDATE
,297.78282,1.17,167.0,0.18,4192.0,4.657,0.59,14.587,280.35452,43.056671,CANDIDATE
,137.396194,3.38,517.0,16.87,5425.0,3.704,2.655,13.668,280.52133,43.077068,CANDIDATE
,365.739893,1.73,241.0,0.8,5420.0,4.396,0.953,12.962,280.72287,43.065472,CANDIDATE
,104.198102,5.13,497.0,14.46,5087.0,3.759,2.024,14.457,290.50705,43.015041,CANDIDATE
,74.833577,1.68,590.0,28.65,5933.0,3.953,1.807,12.395,300.93237,44.34454,CANDIDATE
,8.5852872,3.02,777.0,85.95,5488.0,4.57,0.818,16.565,301.05518,44.306229,CANDIDATE
,102.100752,2.63,551.0,21.84,6359.0,4.046,1.83,13.845,284.7644,44.485004,CANDIDATE
,6.263491873,6.46,1180.0,458.5,6247.0,4.255,1.194,13.952,291.45227,44.431751,CANDIDATE
,335.43143,7.12,468.0,11.31,5172.0,3.315,4.721,13.938,292.39389,44.476212,CANDIDATE
,558.21886,3.1,198.0,0.36,5679.0,4.581,0.794,15.326,295.06573,44.477032,CANDIDATE
,290.02002,1.56,321.0,2.51,6452.0,4.384,1.148,14.737,288.01117,45.68716,CANDIDATE
,279.21957,4.92,395.0,5.77,5159.0,3.648,2.604,13.845,288.40182,45.677029,CANDIDATE
,348.665961,9.56,493.0,13.93,5183.0,3.166,4.89,12.038,290.15314,45.635471,CANDIDATE
,222.28056,2.56,405.0,6.37,6543.0,4.17,1.531,12.401,291.57455,45.618389,CANDIDATE
,570.01886,1.62,190.0,0.31,5496.0,4.579,0.79,14.441,292.79358,45.687859,CANDIDATE
,378.93139106,,,,,,,15.316,294.26019,45.69408,CANDIDATE
,580.85326788,,,,,,,15.927,296.12985,45.681862,CANDIDATE
,7.58062893,0.97,937.0,182.01,5753.0,4.417,1.041,14.498,293.74625,47.15406,CANDIDATE
,248.421771,18.92,579.0,26.64,4895.0,3.008,6.428,13.586,295.64517,43.065338,CANDIDATE
,551.22396,2.1,206.0,0.42,5691.0,4.544,0.887,14.465,295.02985,43.129421,CANDIDATE
,395.94327,2.53,172.0,0.21,4596.0,4.63,0.678,15.921,285.70541,49.342628,CANDIDATE
,76.37924,1.73,406.0,6.41,5451.0,4.404,0.936,13.717,285.82983,49.39431,CANDIDATE
,58.669218,1.28,450.0,9.68,5548.0,4.433,0.986,13.899,287.15372,49.33197,CANDIDATE
,355.84731,1.68,354.0,3.71,6823.0,4.212,1.493,13.127,291.14532,49.365318,CANDIDATE
,61.611129,1.29,597.0,30.02,6533.0,4.227,1.386,12.332,292.43137,49.368561,CANDIDATE
,150.728285,1.27,321.0,2.51,5778.0,4.544,0.871,14.396,293.16309,49.383331,CANDIDATE
,253.790434,2.06,253.0,0.97,5426.0,4.535,0.85,15.327,296.63181,49.363312,CANDIDATE
,35.6606167,,,,,,,13.951,283.46997,49.416962,CANDIDATE
,587.38162,36.77,527.0,18.29,4784.0,2.711,11.839,13.715,294.72955,49.428478,CANDIDATE
,7.07987663,1.36,738.0,70.05,4808.0,4.521,0.806,15.975,297.39496,49.48494,CANDIDATE
,91.240335,1.75,494.0,14.03,6493.0,4.305,1.205,13.89,297.52707,49.404499,CANDIDATE
,357.41382,3.01,283.0,1.52,6233.0,4.412,1.076,15.388,292.07788,49.52961,CANDIDATE
,359.854745,2.25,302.0,1.97,6495.0,4.379,1.168,13.728,284.55368,49.6847,CANDIDATE
,89.366114,1.97,391.0,5.54,5861.0,4.522,0.875,15.409,284.74847,49.606258,CANDIDATE
,37.6259039,1.81,519.0,17.13,5874.0,4.542,0.871,15.013,285.45917,49.661942,CANDIDATE
,100.41475198,,,,,,,12.124,285.6911,49.690311,CANDIDATE
,41.9934673,1.56,503.0,15.19,5766.0,4.498,0.915,14.847,286.3562,49.690128,CANDIDATE
,94.67782,1.46,353.0,3.67,5360.0,4.503,0.866,14.258,286.49686,49.614578,CANDIDATE
,290.196139,2.35,341.0,3.2,6238.0,4.224,1.403,13.511,286.73245,49.683189,CANDIDATE
,175.452812,3.96,591.0,28.77,6184.0,3.58,3.304,13.086,293.96027,49.619312,CANDIDATE
,367.07446,2.15,287.0,1.59,6315.0,4.407,1.116,14.666,294.15775,49.614971,CANDIDATE
,366.684634,10.75,444.0,9.18,5090.0,3.353,4.962,13.026,294.27182,49.633869,CANDIDATE
,291.306507,2.49,219.0,0.54,5031.0,4.548,0.748,15.789,294.69086,49.626991,CANDIDATE
,93.006,1.97,503.0,15.18,5518.0,3.973,1.742,12.979,285.40842,49.763641,CANDIDATE
,26.46288074,,,,,,,13.023,286.17105,49.71032,CANDIDATE
,20.69920737,,,,,,,11.957,297.74567,49.70763,CANDIDATE
,466.002988,4.92,223.0,0.58,5830.0,4.54,0.876,14.692,293.86526,49.800289,CANDIDATE
,302.77571,1.0,106.0,0.03,3358.0,4.944,0.303,15.755,296.2525,49.886559,CANDIDATE
,115.19952922,,,,,,,11.794,296.55469,49.958092,CANDIDATE
,355.86134,2.79,233.0,0.7,5736.0,4.576,0.801,15.887,285.33783,50.066132,CANDIDATE
,236.506437,10.37,480.0,12.54,5066.0,3.414,3.9,13.856,288.43665,50.075722,CANDIDATE
,19.3854894,6.13,632.0,37.73,5432.0,4.42,0.913,13.891,290.36365,50.052608,CANDIDATE
,416.87893121,,,,,,,15.69,294.2063,50.045399,CANDIDATE
,48.38798413,,,,,,,15.025,294.56738,50.069721,CANDIDATE
,357.588538,3.53,420.0,7.38,7435.0,4.082,1.876,13.382,296.7554,50.055271,CANDIDATE
,545.205601,1.66,257.0,1.03,6273.0,4.345,1.155,12.812,289.65347,50.12801,CANDIDATE
,105.053389,1.52,449.0,9.61,6471.0,4.392,1.13,13.724,294.35275,50.185989,CANDIDATE
,24.7967294,3.14,537.0,19.62,5496.0,4.592,0.776,15.627,286.48987,50.230068,CANDIDATE
,44.7060191,60.47,465.0,11.01,5509.0,4.482,0.811,13.783,289.65152,50.282619,CANDIDATE
,125.277815,15.75,799.0,96.53,5119.0,2.961,7.738,13.325,290.3689,50.27055,CANDIDATE
,27.2020672,1.87,719.0,63.31,5869.0,4.175,1.396,14.172,296.20459,50.236328,CANDIDATE
,40.7282314,4.58,829.0,111.83,6531.0,3.936,2.231,12.717,289.58356,50.348137,CANDIDATE
,183.38048452,,,,,,,13.612,293.52264,50.308079,CANDIDATE
,398.51312,1.23,222.0,0.58,5776.0,4.596,0.759,13.843,288.18256,50.49836,CANDIDATE
,559.785594,1.88,249.0,0.92,6201.0,4.352,1.111,13.295,289.68549,50.409229,CANDIDATE
,109.43946,1.0,314.0,2.31,5359.0,4.611,0.741,13.718,295.4801,50.42128,CANDIDATE
,194.25835342,,,,,,,15.779,294.17059,50.593632,CANDIDATE
,164.507439,2.15,346.0,3.39,5866.0,4.382,1.02,15.025,296.40887,50.585171,CANDIDATE
,370.84786,4.03,219.0,0.54,5291.0,4.539,0.886,15.479,286.39944,50.625679,CANDIDATE
,73.908995,0.94,421.0,7.44,5865.0,4.518,0.918,13.144,288.05573,50.65369,CANDIDATE
,96.32561456,,,,,,,14.451,291.59988,50.635891,CANDIDATE
,212.646179,3.19,321.0,2.5,6108.0,4.466,1.03,15.611,296.90057,50.628059,CANDIDATE
,251.48808,1.74,284.0,1.55,5979.0,4.52,0.902,14.495,296.24155,50.78051,CANDIDATE
,32.4185265,1.62,687.0,52.7,5622.0,4.044,1.441,13.325,297.0217,50.769112,CANDIDATE
,19.159760875,25.24,424.0,7.65,4492.0,4.727,0.516,15.053,288.64325,50.90118,CANDIDATE
,32.033211,0.85,591.0,28.78,6039.0,4.478,1.005,13.186,287.09006,51.01606,CANDIDATE
,43.3975622,1.69,388.0,5.35,4871.0,4.608,0.725,15.944,286.93784,51.123508,CANDIDATE
,478.79185021,,,,,,,14.63,287.35873,51.158321,CANDIDATE
,22.2659599,1.18,896.0,152.29,6888.0,4.223,1.492,11.299,287.37283,48.465542,CANDIDATE
,199.064336,6.12,483.0,12.81,5157.0,3.541,3.436,14.323,292.81577,48.422169,CANDIDATE
,277.114286,17.56,605.0,31.66,5117.0,2.986,7.549,12.348,293.26508,48.426399,CANDIDATE
,323.159363,3.41,331.0,2.83,5251.0,3.872,1.811,13.789,293.88602,48.469292,CANDIDATE
,21.512259,1.13,639.0,39.45,5611.0,4.424,0.997,14.489,297.61707,48.408089,CANDIDATE
,303.226376,3.66,274.0,1.33,5952.0,4.469,0.955,14.897,298.29181,48.465691,CANDIDATE
,22.8631517,4.84,1112.0,361.26,5043.0,3.339,4.874,12.26,288.142,51.245602,CANDIDATE
,97.942437,2.29,600.0,30.59,5997.0,3.806,2.284,11.366,288.53769,51.280384,CANDIDATE
,493.30572,1.08,149.0,0.12,4558.0,4.697,0.548,13.771,296.26324,51.26609,CANDIDATE
,449.87203,2.59,199.0,0.37,5310.0,4.578,0.786,15.29,288.62769,51.400131,CANDIDATE
,419.93373,1.82,285.0,1.57,6686.0,4.425,1.053,12.71,289.4024,51.441738,CANDIDATE
,322.221973,2.18,277.0,1.4,6026.0,4.437,1.006,14.718,298.30725,48.48246,CANDIDATE
,235.413973,3.2,304.0,2.03,6028.0,4.468,1.001,15.583,287.36044,48.5564,CANDIDATE
,366.68293,3.15,222.0,0.58,5217.0,4.462,0.869,15.847,287.60306,48.599289,CANDIDATE
,240.57135,2.93,302.0,1.96,6146.0,4.497,0.943,14.466,290.25085,48.558701,CANDIDATE
,217.792748,6.15,334.0,2.94,5600.0,4.209,1.283,15.138,294.79651,48.557861,CANDIDATE
Kepler-1638 b,259.34304,6.04,449.0,9.65,5490.0,3.629,3.204,14.759,295.48242,48.524441,CONFIRMED
,388.03884851,,,,,,,13.583,298.71347,48.545479,CANDIDATE
,4.76815507,0.49,761.0,79.48,4680.0,4.618,0.649,13.442,288.9162,51.534962,CANDIDATE
,49.49059818,,,,,,,13.841,289.70395,51.871689,CANDIDATE
,364.18129,1.78,209.0,0.45,4988.0,4.498,0.85,14.923,288.71906,51.914211,CANDIDATE
,37.7935113,0.89,592.0,29.06,6178.0,4.417,1.076,11.982,289.79166,51.993721,CANDIDATE
,172.621943,26.09,790.0,92.12,5119.0,2.795,9.343,13.414,283.30917,48.685829,CANDIDATE
,264.708077,6.17,425.0,7.68,5283.0,3.617,2.907,13.581,285.56879,48.632099,CANDIDATE
,8.67237968,0.87,825.0,109.61,5620.0,4.498,0.882,14.219,290.00208,48.655361,CANDIDATE
,35.9216912,1.38,468.0,11.38,5161.0,4.49,0.829,13.791,291.17084,48.649261,CANDIDATE
,102.300622,35.36,984.0,221.33,4895.0,2.566,9.435,13.83,295.02325,48.680649,CANDIDATE
,359.8455,14.76,510.0,16.01,4945.0,3.058,6.632,12.117,297.6507,48.617802,CANDIDATE
,22.7783121,1.89,863.0,130.87,6538.0,4.162,1.477,13.787,298.02136,48.626141,CANDIDATE
,114.406187,2.42,267.0,1.21,4641.0,4.589,0.691,15.746,298.57523,48.668362,CANDIDATE
,132.114,0.75,217.0,0.52,4342.0,4.715,0.523,13.586,287.46823,48.758659,CANDIDATE
,623.2344,2.04,196.0,0.35,5600.0,4.496,0.839,14.645,295.4769,48.765079,CANDIDATE
,46.16051579,,,,,,,15.655,295.56812,48.759811,CANDIDATE
,217.170081,109061.0,802.0,97.62,5083.0,2.638,11.723,12.446,296.32471,48.783112,CANDIDATE
,287.33114,2.07,266.0,1.18,5426.0,4.378,1.007,13.618,298.06229,48.724918,CANDIDATE
Kepler-1639 b,9.8788502,2.64,1003.0,238.98,6477.0,4.361,1.148,14.496,283.06863,48.802078,CONFIRMED
,189.456089,2.2,337.0,3.04,5991.0,4.387,1.026,15.242,287.22351,48.813251,CANDIDATE
,230.358183,2.87,289.0,1.66,5803.0,4.465,0.884,15.571,288.21854,48.886742,CANDIDATE
,211.54114,1.88,251.0,0.94,5433.0,4.629,0.689,15.784,292.33502,48.87252,CANDIDATE
,88.523517,1.6,209.0,0.45,3827.0,4.782,0.462,15.841,295.57629,48.897861,CANDIDATE
,134.35872,1.27,499.0,14.61,6948.0,4.194,1.433,11.083,295.46149,48.903751,CANDIDATE
,55.01469183,,,,,,,13.113,292.61597,49.003139,CANDIDATE
,198.781156,1.69,404.0,6.33,6493.0,4.22,1.424,12.752,295.74002,49.01152,CANDIDATE
,111.149082,1.87,364.0,4.16,5763.0,4.511,0.948,14.889,286.12357,49.105289,CANDIDATE
,284.87177,1.84,401.0,6.1,6437.0,4.004,1.773,13.074,286.79611,49.19426,CANDIDATE
,190.860818,1.84,273.0,1.32,5463.0,4.578,0.803,15.491,290.8688,49.105068,CANDIDATE
,374.41813,2.42,280.0,1.44,6195.0,4.407,1.124,15.429,292.39926,49.173641,CANDIDATE
,263.30198,2.19,308.0,2.11,5758.0,4.277,1.132,14.225,294.52682,49.175072,CANDIDATE
,370.31761,2.98,182.0,0.26,4665.0,4.584,0.701,15.988,285.2085,49.207829,CANDIDATE
,37.959659,1.41,484.0,12.93,5573.0,4.558,0.827,15.337,286.30084,49.211319,CANDIDATE
,405.6296,1.4,216.0,0.52,5583.0,4.58,0.79,15.006,286.55554,49.240501,CANDIDATE
,11.8307724,1.16,770.0,83.17,5550.0,4.411,0.958,15.337,294.30084,49.240311,CANDIDATE
,434.28175,1.94,212.0,0.48,5544.0,4.529,0.75,14.886,296.96423,49.202339,CANDIDATE
,33.814176,1.49,589.0,28.41,6122.0,4.471,0.996,15.863,287.53177,44.30801,CANDIDATE
,16.2957847,2.13,744.0,72.62,6063.0,4.476,1.012,15.735,294.8566,44.322041,CANDIDATE
,28.201998,,,,,,,12.044,291.63733,44.56422,CANDIDATE
,58.92565,1.5,809.0,101.17,7282.0,3.961,2.216,12.044,291.63733,44.56422,CANDIDATE
,19.2405821,1.19,565.0,24.17,5031.0,4.485,0.848,15.099,300.90247,44.61261,CANDIDATE
Kepler-311 d,232.040326,2.05,327.0,2.71,5903.0,4.3,1.156,13.797,282.06128,47.085491,CONFIRMED
,28.684308,1.35,512.0,16.27,5243.0,4.49,0.821,15.099,300.90247,44.61261,CANDIDATE
,265.29617,2.99,302.0,1.97,5589.0,4.27,1.218,14.424,295.18292,38.654228,CANDIDATE
Kepler-1491 c,61.569765,2.44,530.0,18.66,5626.0,4.149,1.389,15.589,293.62976,45.74065,CONFIRMED
,58.940569,2.48,465.0,11.06,5819.0,4.468,0.99,15.606,295.16721,38.637081,CANDIDATE
,14.1502311,0.74,390.0,5.44,3705.0,4.721,0.529,13.693,297.4292,40.561909,CANDIDATE
,486.12702,1.18,249.0,0.91,6008.0,4.373,1.062,12.988,292.00204,41.786961,CANDIDATE
Kepler-1703 c,31.8245304,0.8,589.0,28.37,6338.0,4.545,0.847,13.827,293.15085,41.729252,CONFIRMED
,140.24408749,,,,,,,15.717,297.5798,40.603001,CANDIDATE
,48.04066636,,,,,,,12.877,292.79254,47.576721,CANDIDATE
,12.008552,2.08,1016.0,251.93,5303.0,3.87,1.964,13.726,290.25931,46.885109,CANDIDATE
,10.4314847,0.77,700.0,56.67,5361.0,4.588,0.774,13.241,293.29279,41.997589,CANDIDATE
,47.5571352,1.85,507.0,15.58,5861.0,4.436,0.958,14.732,295.51495,51.203739,CANDIDATE
,27.2497521,4.49,1090.0,333.56,5440.0,3.404,4.524,13.33,292.55194,37.421211,CANDIDATE
,16.9972894,3.14,956.0,197.18,5897.0,3.98,1.86,14.5,289.09689,44.004379,CANDIDATE
,93.05654364,,,,,,,12.749,291.51575,38.058418,CANDIDATE
,88.433122,1.7,595.0,29.68,7092.0,4.176,1.525,12.749,291.51575,38.058418,CANDIDATE
,282.34315,2.35,404.0,6.31,7092.0,4.176,1.525,12.749,291.51575,38.058418,CANDIDATE
Kepler-1643 b,5.34264143,1.72,799.0,96.47,5101.0,4.63,0.67,13.116,300.431,44.751015,CONFIRMED
,1.645319649,2.46,1296.0,666.35,5416.0,4.603,0.756,15.517,293.24701,45.056461,CANDIDATE
,15.3573445,1.42,729.0,66.65,5818.0,4.464,0.986,12.72,293.88541,39.51981,CANDIDATE
Kepler-1534 b,5.71668787,1.92,955.0,196.51,5638.0,4.488,0.883,15.665,292.39539,43.869068,CONFIRMED
Kepler-176 e,51.1658019,1.51,398.0,5.96,4963.0,4.501,0.826,14.55,294.66797,43.85326,CONFIRMED
,77.792718,2.17,453.0,10.0,5497.0,4.243,1.241,15.245,283.3457,45.27446,CANDIDATE
,163.51489847,,,,,,,15.553,300.18863,46.185768,CANDIDATE
,5.288547653,55.28,2333.0,6999.38,4918.0,2.889,9.169,11.317,287.91516,38.640781,CANDIDATE
,294.055263,2.8,288.0,1.64,6108.0,4.453,1.011,14.827,286.24982,48.06094,CANDIDATE
,126.505657,1.51,528.0,18.42,7092.0,4.176,1.525,12.749,291.51575,38.058418,CANDIDATE
,117.684591,1.52,459.0,10.46,6362.0,4.248,1.279,13.036,289.81143,38.324951,CANDIDATE
,46.245164,2.46,519.0,17.15,5553.0,4.32,1.107,15.376,290.60794,41.201092,CANDIDATE
,9.7043379,1.19,932.0,178.46,6273.0,4.442,1.044,14.752,293.40323,45.493809,CANDIDATE
,34.775371,0.67,582.0,27.11,6028.0,4.459,1.047,11.538,289.50635,45.370998,CANDIDATE
,0.306702491,0.93,2318.0,6868.33,5310.0,4.512,0.786,15.229,289.82599,43.725231,CANDIDATE
,12.7713826,1.26,851.0,123.93,6273.0,4.442,1.044,14.752,293.40323,45.493809,CANDIDATE
,42.294739,140.14,1083.0,324.71,4926.0,3.02,7.849,12.057,287.84042,45.599751,CANDIDATE
,1.444486083,1.73,1051.0,290.01,4569.0,4.686,0.559,15.356,291.48495,45.54567,CANDIDATE
Kepler-1542 d,5.99273265,0.91,1010.0,245.32,5574.0,4.354,1.065,12.639,285.72849,42.65453,CONFIRMED
Kepler-1542 e,5.10110666,0.85,1065.0,304.8,5574.0,4.354,1.065,12.639,285.72849,42.65453,CONFIRMED
,11.6089351,46.44,1496.0,1184.51,6303.0,3.595,3.53,13.487,297.1243,47.037022,CANDIDATE
,14.2378417,1.1,629.0,37.02,5273.0,4.566,0.801,14.838,291.67682,38.874908,CANDIDATE
,10.8206034,1.19,885.0,145.06,6032.0,4.387,1.06,14.633,290.73517,44.09132,CANDIDATE
,10.2090268,0.92,1058.0,296.42,6188.0,4.196,1.524,13.31,289.77325,40.80072,CANDIDATE
,54.2916336,1.67,665.0,46.21,6711.0,4.179,1.565,10.915,291.75204,38.66254,CANDIDATE
Kepler-1981 b,453.54212,9.23,390.0,5.45,5874.0,3.664,3.006,13.436,287.97546,38.74028,CONFIRMED
,122.8054416,118.62,602.0,31.11,5874.0,3.664,3.006,13.436,287.97546,38.74028,CANDIDATE
,37.8404232,1.76,607.0,32.14,6243.0,4.406,1.149,12.949,298.39575,42.459751,CANDIDATE
,47.25643291,,,,,,,11.543,284.14114,45.944641,CANDIDATE
